date,size,billet_size,cobble,hot_out,delay_from,delay_to,delay_minutes,total_delay_hm,area,device,agency,reason,description,delay_event_date,delay_start_time,delay_end_time
2024-02-16 00:00:00,10 mm,150X150,1,1.0,,,13.033333333333331,00:13,BGV,BGV 1,OPERATION,MATERIAL BROKEN,MATERIAL BROKEN IN LINE.1 AT 95%  MILL SPEED. (1C+1H),2024-02-16,2024-02-16 00:00:00,2024-02-16 00:00:00
2024-02-17 00:00:00,10 mm,150X150,1,1.0,,,23.28333333333333,00:23,EXTERNAL BILLET,EXTERNAL BILLET,EXTERNAL BILLET,EXTERNAL BILLET,COBBLE AFTER STD.12 DUE TO CHIPS. STD.9 PASS CHANGE TAKEN. (1C+1H),2024-02-17,2024-02-17 00:00:00,2024-02-17 00:00:00
2024-02-17 00:00:00,10 mm,150X150,1,1.0,,,24.05,00:24,EXTERNAL BILLET,EXTERNAL BILLET,EXTERNAL BILLET,EXTERNAL BILLET,"COBBLE AT SLITTER EXIT DUE TO CHIPS, DURING THIS STAND 11,12 PASS CHANGED, MILL AND WATERBOX CHECKED.",2024-02-17,2024-02-17 00:00:00,2024-02-17 00:00:00
2024-02-18 00:00:00,10 mm,150X150,1,1.0,,,27.316666666666663,00:27,EXTERNAL BILLET,EXTERNAL BILLET,EXTERNAL BILLET,EXTERNAL BILLET,"COBBLE IN LINE 1 DUE TO PREVIOUS METAL TAIL END BAD PIECE REMAIN IN LINE AT WATER BOX 4. DURING THIS STAND 14 RE GUIDE CHANGED, SLITTER DEL GUIDE CHIPS JAMMED SO CHANGED. (1C+1H)",2024-02-18,2024-02-18 00:00:00,2024-02-18 00:00:00
2024-02-18 00:00:00,16 mm,165X165,1,1.0,,,27.03333333333333,00:27,BGV,PINCH ROLL 2_2,OPERATION,MATERIAL BROKEN,COBBLE AT LINE 2 BEFORE BGV DUETO MANUAL EMERGENCY ACTIVATED WHILE CLEANING DONE OF PINCH ROLL LCS,2024-02-18,2024-02-18 00:00:00,2024-02-18 00:00:00
2024-02-19 00:00:00,12 mm,165X165,1,,,,20.08333333333333,00:20,SMS,SMS,SMS,BILLET QUALITY NOT OK,COBBLE IN STD.14 ENTRY. TAIL BROKEN PC FOUND IN LIN.2 ENTRY.,2024-02-19,2024-02-19 00:00:00,2024-02-19 00:00:00
2024-02-19 00:00:00,12 mm,165X165,1,,,,22.466666666666665,00:22,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERIAL BROKEN IN BGV.2 DUE TO BAD MATERIAL.,2024-02-19,2024-02-19 00:00:00,2024-02-19 00:00:00
2024-02-19 00:00:00,12 mm,165X165,1,,,,29.683333333333337,00:30,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERERIAL BROKEN IN LINE.1 DUE TO BAD MATERIAL.,2024-02-19,2024-02-19 00:00:00,2024-02-19 00:00:00
2024-02-19 00:00:00,12 mm,165X165,1,,,,15.166666666666666,00:15,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERILA BROKEN IN LINE.1 DUE TO BAD MATERIAL.,2024-02-19,2024-02-19 00:00:00,2024-02-19 00:00:00
2024-02-19 00:00:00,12 mm,165X165,1,,,,14.966666666666669,00:15,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERIAL BROKEN IN BOTH LINE DUE TO BAD MATERIAL.,2024-02-19,2024-02-19 00:00:00,2024-02-19 00:00:00
2024-02-19 00:00:00,12 mm,165X165,1,1.0,,,14.833333333333334,00:15,MILL AREA,PINCH ROLL 3_2,ELECTRICAL,TRACKING ISSUE,COBBLE AT LINE 2 DUE TO PR3 LINE 2 CLOSE COMMAND CONTINUED,2024-02-19,2024-02-19 00:00:00,2024-02-19 00:00:00
2024-02-19 00:00:00,12 mm,165X165,1,1.0,,,23.6,00:24,MILL AREA,PINCH ROLL 3_2,ELECTRICAL,TRACKING ISSUE,OVERSHOOT AT LINE 2 DUE TO CALIBRATED SPEED OF CVAH_2  DROPPED BECAUSE 3 BILLETS BEFORE  PR3 LINE 2 CLOSE COMMAND CONTINUED.,2024-02-19,2024-02-19 00:00:00,2024-02-19 00:00:00
2024-02-19 00:00:00,12 mm,165X165,1,1.0,,,24.383333333333333,00:24,MILL AREA,PINCH ROLL 3_2,ELECTRICAL,TRACKING ISSUE,COBBLE AT LINE 2 DUE TO PR3 LINE 2 CLOSE COMMAND CONTINUED.,2024-02-19,2024-02-19 00:00:00,2024-02-19 00:00:00
2024-02-19 00:00:00,12 mm,165X165,1,1.0,,,17.733333333333334,00:18,TRIAL ROLLING,TRIAL ROLLING,TRIAL ROLLING,TRIAL ROLLING,COBBLE AT BGV2 DUE TO PR3 LINE 2 BYPASSED FOR TRIAL ROLLING FOR CONTUNUED PROBLEM OF PR3_2,2024-02-19,2024-02-19 00:00:00,2024-02-19 00:00:00
2024-02-22 00:00:00,40 mm,165X165,1,1.0,,,11.116666666666667,00:11,APRON LINE,ART,ELECTRICAL,DRIVE TRIP, AUTO CHOPPING STARTED DUE APRON ROLLER TRIPPED,2024-02-22,2024-02-22 00:00:00,2024-02-22 00:00:00
2024-02-23 00:00:00,16 mm,165X165,1,1.0,,,14.483333333333333,00:14,SMS,SMS,SMS,BILLET QUALITY NOT OK,COBBLE IN LINE 2 BGV DUE TO CHIPS. (HEAT NO. -2401567).,2024-02-23,2024-02-23 00:00:00,2024-02-23 00:00:00
2024-02-24 00:00:00,12 mm,165X165,1,,,,17.25,00:17,MILL AREA,PINCH ROLL 2_1,OPERATION,WRONG ENTRY FUNNEL FIXED,HEAD HIT AT ENTRY FUNNEL OF PR2 DUE TO WRONG DIA FUNNEL FIXED,2024-02-24,2024-02-24 00:00:00,2024-02-24 00:00:00
2024-02-24 00:00:00,12 mm,165X165,1,2.0,,,17.933333333333334,00:18,SMS,SMS,SMS,BILLET QUALITY NOT OK,HEAD COBBLE IN LINE 2 WATER BOX 1 DUE TO BAD METAL. TWO BILLET HOT OUT DONE. (HEAT NO -2401598) (2H),2024-02-24,2024-02-24 00:00:00,2024-02-24 00:00:00
2024-02-25 00:00:00,14 mm,165X165,1,1.0,,,18.83333333333333,00:19,SMS,SMS,SMS,BILLET QUALITY NOT OK,COBBLE AFTER STAND 11 DUE TO CHIPS. (REWORK BILLET).1C+1H,2024-02-25,2024-02-25 00:00:00,2024-02-25 00:00:00
2024-02-27 00:00:00,25 mm,165X165,1,1.0,,,23.0,00:23,MILL AREA,LOOPER 5,MECHANICAL,VALVE NOT OPERATE,COBBLE AT LOOPER BETWEEN STAND 13 & 14  DUE TO VALVE NOT OPERATED SO VALVE CHANGED.,2024-02-27,2024-02-27 00:00:00,2024-02-27 00:00:00
2024-02-27 00:00:00,16 mm,165X165,1,1.0,,,14.0,00:14,MILL AREA,STAND 13,ROLL SHOP,ROLL CROSS PROBLEM,COBBLE BETWEEN STAND 13 AND 14.,2024-02-27,2024-02-27 00:00:00,2024-02-27 00:00:00
2024-02-27 00:00:00,16 mm,165X165,1,1.0,,,23.0,00:23,COOLING BED,TAIL BRAKER 1B,ELECTRICAL,POSITION OUT,COBBLE DUE TO TAIL BRAKER 1B OUT OF POSITION.,2024-02-27,2024-02-27 00:00:00,2024-02-27 00:00:00
2024-02-28 00:00:00,16 mm,165X165,1,1.0,,,32.35,00:32,SMS,SMS,SMS,BILLET QUALITY NOT OK,HEAD COBBLE AT LINE 2 AFTER STAND 14 DUE TO CHIPS,2024-02-28,2024-02-28 00:00:00,2024-02-28 00:00:00
2024-02-29 00:00:00,8 mm,165X165,1,,,,23.883333333333333,00:24,COOLING BED,TWIN CHANNEL 1 A,MECHANICAL,MATERIAL HIT,BAR KNOCKED IN TWIN CHANNEL 1A. (1C). NOT ACCEPTED NEED TO REVIEW BY CAPA TEAM,2024-02-29,2024-02-29 00:00:00,2024-02-29 00:00:00
2024-02-29 00:00:00,8 mm,165X165,1,1.0,,,13.383333333333333,00:13,SMS,SMS,SMS,BILLET QUALITY NOT OK,COBBLE IN LINE 2 DUE TO BAD METAL. (1C+1H) ( HEAT NO- 2401689),2024-02-29,2024-02-29 00:00:00,2024-02-29 00:00:00
2024-02-29 00:00:00,8 mm,165X165,1,,,,24.766666666666666,00:25,COOLING BED,TWIN CHANNEL 1 A,MECHANICAL,MATERIAL HIT,BAR KNOCKED IN TWIN CHANNEL 1A. (1C). NOT ACCEPTED NEED TO REVIEW BY CAPA TEAM,2024-02-29,2024-02-29 00:00:00,2024-02-29 00:00:00
2024-03-01 00:00:00,8 mm,165X165,1,1.0,2024-01-03 00:36:40,2024-01-03 00:48:39,11.983333333333334,00:12,SMS,SMS,SMS,BILLET QUALITY NOT OK,COBBLE IN LINE 2 DUE TO BAD METAL. (1C+1H)(HEAT NO- 2401688),2024-03-01,2024-03-01 00:36:40,2024-03-01 00:48:39
2024-03-01 00:00:00,8 mm,165X165,1,,2024-01-03 01:03:10,2024-01-03 01:21:56,18.766666666666666,00:19,GROUP SHEAR,DIVIDE SHEAR L1,OPERATION,BLADE CHANGE,COBBLE DETECTION FROM LINE 1 DIVIDING SHEAR. (1C). DIVITER ISSUE AS PER CAPA TEAM,2024-03-01,2024-03-01 01:03:10,2024-03-01 01:21:56
2024-03-01 00:00:00,8 mm,165X165,1,1.0,2024-01-03 01:49:16,2024-01-03 02:39:45,50.48333333333333,00:50,GROUP SHEAR,DIVIDE SHEAR L1,OPERATION,TWO BARS FOUND IN ONE LINE,COBBLE DETECTION FROM TWIN CHANNEL 1A. BAR CAME OUT AT LINE 1 DIVIDING SHEAR. (1C+1H). DIVIDING SHEAR EXIT WEDGE CHANGED. DIVITER ISSUE AS PER CAPA TEAM,2024-03-01,2024-03-01 01:49:16,2024-03-01 02:39:45
2024-03-01 00:00:00,8 mm,165X165,1,1.0,2024-01-03 02:58:08,2024-01-03 03:31:47,33.65,00:34,GROUP SHEAR,DIVIDE SHEAR L1,OPERATION,BLADE CHANGE,COBBLE DETECTION FROM LINE 1 DIVIDING SHEAR. (1C+1H). DIVIDING SHEAR DIVERTER AND BLADE CHANGED. DIVITER ISSUE AS PER CAPA TEAM,2024-03-01,2024-03-01 02:58:08,2024-03-01 03:31:47
2024-03-01 00:00:00,8 mm,165X165,1,,2024-01-03 06:36:16,2024-01-03 07:07:05,30.81666666666667,00:31,COOLING BED,TWIN CHANNEL 1 A,MECHANICAL,MATERIAL HIT,COBBLE DUE TO MATERIAL HIT AT TWIN CHANNAL 1A.,2024-03-01,2024-03-01 06:36:16,2024-03-01 07:07:05
2024-03-01 00:00:00,8 mm,165X165,1,,2024-01-03 07:50:12,2024-01-03 08:41:58,51.76666666666666,00:52,COOLING BED,TWIN CHANNEL 1 A,MECHANICAL,MATERIAL HIT,COBBLE DUE TO MATERIAL HIT AT TWIN CHANNAL 1A.,2024-03-01,2024-03-01 07:50:12,2024-03-01 08:41:58
2024-03-01 00:00:00,8 mm,165X165,1,,2024-01-03 09:00:35,2024-01-03 10:41:57,101.36666666666665,01:41,COOLING BED,TWIN CHANNEL 1 A,MECHANICAL,MATERIAL HIT,"COBBLE DUE TO MATERIAL HIT AT TWIN CHANNAL 1A. FLAPPER CHANGED. DURING THIS STAND 11,12 PASS CHANGED, STAND 11, 14 AND BOTH BGV ALL RE GUIDE CHANGED.",2024-03-01,2024-03-01 09:00:35,2024-03-01 10:41:57
2024-03-01 00:00:00,8 mm,165X165,1,,2024-01-03 10:57:00,2024-01-03 11:21:35,24.58333333333333,00:25,GROUP SHEAR,DIVIDE SHEAR L1,OPERATION,COBBLE AT DIVIDE SHEAR,COBBLE IN LINE 1 DIVIDE SHEAR DUE TO MATERIAL NOT SEPARATED.,2024-03-01,2024-03-01 10:57:00,2024-03-01 11:21:35
2024-03-01 00:00:00,8 mm,165X165,1,1.0,2024-01-03 23:40:04,2024-02-03 00:00:00,19.933333333333334,00:20,GROUP SHEAR,DIVIDE SHEAR L1,OPERATION,COBBLE AT DIVIDE SHEAR,"COBBLE IN LINE 1 DIVIDE SHEAR, FOUND TWO PCS IN LINE. (1C+1H).",2024-03-01,2024-03-01 23:40:04,2024-03-01 00:00:00
2024-03-02 00:00:00,8 mm,150X150,1,1.0,,,13.95,00:14,BGV,BGV2,OPERATION,MATERIAL BROKEN,COBBLE IN LINE 2 BGV DUE TO MATERIAL BROKEN AT 94% SPPED. (1C+1H),2024-03-02,2024-03-02 00:00:00,2024-03-02 00:00:00
2024-03-02 00:00:00,8 mm,150X150,1,1.0,,,33.51666666666666,00:34,COOLING BED,TWIN CHANNEL 1 B,MECHANICAL,MATERIAL HIT,"UNDERSHOOT IN LINE.1B. (1C+1H)
Material of about 15 mtr length found in twc-1b after tail braker found straight and no hitting observed,need to discuss in capa.",2024-03-02,2024-03-02 00:00:00,2024-03-02 00:00:00
2024-03-05 00:00:00,40 mm,165X165,1,1.0,2024-05-03 15:35:29,2024-05-03 16:28:31,53.03333333333333,00:53,WATER BOX,WATER BOX 1_CL,OPERATION,HEAD HIT AT STRIPPER,MATERIAL HEAD COBBLE AT WATER BOX 1 EXIT STRIPPER.,2024-03-05,2024-03-05 15:35:29,2024-03-05 16:28:31
2024-03-06 00:00:00,12 mm,165X165,1,,2024-06-03 12:42:20,2024-06-03 13:17:21,35.016666666666666,00:35,COOLING BED,TAIL BREAKER 2_2A,MECHANICAL,Low pressure Regulator malfunctioning,TB.2A PNEUMATIC CYLENDER CHANGED DUE TO LOW PRESSURE FOUND (4.8 BAR) DURING SIMULATION.,2024-03-06,2024-03-06 12:42:20,2024-03-06 13:17:21
2024-03-07 00:00:00,16 mm,165X165,1,1.0,2024-07-03 19:04:44,2024-07-03 19:49:37,44.88333333333333,00:45,SMS,SMS,SMS,BILLET QUALITY NOT OK,COBBLE AFTER STD.14 DUE TO BAD MATERIAL.(1C+1H)- HEAT N0.2401992.,2024-03-07,2024-03-07 19:04:44,2024-03-07 19:49:37
2024-03-07 00:00:00,16 mm,165X165,1,2.0,2024-07-03 22:17:30,2024-07-03 22:42:43,25.216666666666665,00:25,SMS,SMS,SMS,BILLET QUALITY NOT OK,COBBLE IN LINE.1 DUE TO BAD MATERIAL.(1C+2H). HEAT NO.2401997,2024-03-07,2024-03-07 22:17:30,2024-03-07 22:42:43
2024-03-08 00:00:00,16 mm,165X165,1,1.0,2024-08-03 03:39:48,2024-08-03 03:55:38,15.833333333333334,00:16,SMS,SMS,SMS,BILLET QUALITY NOT OK,COBBLE IN STD.14 ENTRY DUE TO BAD MATERIAL. (1C+1H). HEAT NO.2402000.,2024-03-08,2024-03-08 03:39:48,2024-03-08 03:55:38
2024-03-09 00:00:00,14 mm,150X150,1,1.0,2024-09-03 16:23:13,2024-09-03 16:43:36,20.383333333333333,00:20,BGV,CVR,MECHANICAL,CARRY FORWARD,CARRY FORWORD IN LINE 1 CVR.,2024-03-09,2024-03-09 16:23:13,2024-03-09 16:43:36
2024-03-11 00:00:00,10 mm,150X150,1,1.0,2024-11-03 21:02:20,2024-11-03 21:20:48,18.466666666666665,00:18,EXTERNAL BILLET,EXTERNAL BILLET,EXTERNAL BILLET,EXTERNAL BILLET,OVERSHOOT IN LINE DUE TO HMD AFTER STD.10 FLICKER. TOO MUCH SCALE FOUND NEAR HMD. (1C+1H). DURING THIS DELAY- BOTH CVR DIVERTER CHANGED.,2024-03-11,2024-03-11 21:02:20,2024-03-11 21:20:48
2024-03-12 00:00:00,10 mm,165X165,1,1.0,2024-12-03 17:58:28,2024-12-03 18:17:59,19.516666666666666,00:20,SMS,SMS,SMS,BILLET QUALITY NOT OK,HEAD COBBLE IN LINE.1 BGV DUE TO CHIPS.(1C+1H),2024-03-12,2024-03-12 17:58:28,2024-03-12 18:17:59
2024-03-12 00:00:00,10 mm,165X165,1,1.0,2024-12-03 18:31:53,2024-12-03 18:48:20,16.45,00:16,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERIAL BROKEN IN LINE .1 DUE TO BAD MATERIAL.(1C) - HEAT NO.2402142,2024-03-12,2024-03-12 18:31:53,2024-03-12 18:48:20
2024-03-12 00:00:00,10 mm,165X165,1,1.0,2024-12-03 19:18:21,2024-12-03 19:34:27,16.1,00:16,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERIAL BROKEN IN LINE.1 DUE TO BAD MATERIAL.(1C+1H). HEATNO.2402142.,2024-03-12,2024-03-12 19:18:21,2024-03-12 19:34:27
2024-03-12 00:00:00,10 mm,165X165,1,1.0,2024-12-03 19:53:38,2024-12-03 20:14:27,20.816666666666663,00:21,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERIAL BROKEN IN LINE.1 DUE TO BAD MATERIAL.(1C+1H). HEAT NO.2402143.,2024-03-12,2024-03-12 19:53:38,2024-03-12 20:14:27
2024-03-12 00:00:00,10 mm,165X165,1,1.0,2024-12-03 20:24:16,2024-12-03 20:42:59,18.716666666666665,00:19,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERIAL BROKEN IN LINE.1 DUE TO BAD MATERIAL.(1C+1H). HEATNO.2402143.,2024-03-12,2024-03-12 20:24:16,2024-03-12 20:42:59
2024-03-12 00:00:00,10 mm,165X165,1,1.0,2024-12-03 21:32:32,2024-12-03 22:02:41,30.15,00:30,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERIAL BROKEN IN LINE.1 DUE TO BAD MATERIAL.(1C+1H). HEATNO.2402144.,2024-03-12,2024-03-12 21:32:32,2024-03-12 22:02:41
2024-03-12 00:00:00,10 mm,165X165,1,1.0,2024-12-03 22:46:49,2024-12-03 23:29:43,42.9,00:43,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERIAL BROKEN IN LINE.2 DUE TO BAD MATERIAL. DURING THIS- STD.8 PASS CHANGED; STD.11 RE GUIDE CHANGED; BGV ALL RE GUIDE CHANGED. (1C+1H); ALSO  6 BILLET HOT OUT OF 165X165.,2024-03-12,2024-03-12 22:46:49,2024-03-12 23:29:43
2024-03-13 00:00:00,12 mm,150X150,1,,,,16.783333333333335,00:17,COOLING BED,TAIL BREAKER 2_1A,MECHANICAL,Cylinder Slow Operating,"OVERSHOOT IN LINE 1B. DUE TO MATERIAL GOES OUT EARLY FROM TAIL BRAKER.(MECHANICAL NOT ACCEPTED OVERSHOOPT HAPPENED IN BOTH LINE ,NO ABNORMALITIES OBSERVED PHYSICALLY AND ALSO IT HAPPENED  AFTER PR2  TAKEN IN CONTINUE PINCHING)",2024-03-13,2024-03-13 00:00:00,2024-03-13 00:00:00
2024-03-15 00:00:00,8 mm,150X150,1,1.0,,,13.166666666666666,00:13,PROCESS DELAY,PROCESS DELAY,PROCESS DELAY,PROCESS DELAY,METAL BROKEN IN LINE 2 AT 98% SPEED.,2024-03-15,2024-03-15 00:00:00,2024-03-15 00:00:00
2024-03-15 00:00:00,8 mm,150X150,1,1.0,,,16.1,00:16,MILL AREA,PINCH ROLL 1_2,OPERATION,MATERIAL BROKEN,MATERIAL BROKEN AFTER PR.2 IN LINE.2. (1C+1H).,2024-03-15,2024-03-15 00:00:00,2024-03-15 00:00:00
2024-03-15 00:00:00,8 mm,165X165,1,1.0,,,11.500000000000002,00:12,SMS,SMS,SMS,BILLET QUALITY NOT OK,HEAD COBBLE IN BGV.1 DUE TO CHIPS.(1C+1H). HEAT NO.2402242,2024-03-15,2024-03-15 00:00:00,2024-03-15 00:00:00
2024-03-16 00:00:00,8 mm,165X165,1,1.0,,,14.766666666666666,00:15,MILL AREA,PINCH ROLL 1_2,OPERATION,MATERIAL BROKEN,MATERIAL BROKEN AFTER PR.2 LINE.2 (1C+1H).,2024-03-16,2024-03-16 00:00:00,2024-03-16 00:00:00
2024-03-16 00:00:00,8 mm,165X165,1,1.0,,,24.683333333333334,00:25,SMS,SMS,SMS,BILLET QUALITY NOT OK,"MATERIAL HEAD COBBLE IN LINE 2 BGV DUE TO CHIPS. DURING THIS STAND 13,14 PASS CHANGED.",2024-03-16,2024-03-16 00:00:00,2024-03-16 00:00:00
2024-03-16 00:00:00,8 mm,165X165,1,,,,12.166666666666666,00:12,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERIAL HEAD COBBLE IN LINE 1 BGV DUE TO CHIPS.(H.NO.-2402255),2024-03-16,2024-03-16 00:00:00,2024-03-16 00:00:00
2024-03-16 00:00:00,8 mm,165X165,1,1.0,,,36.16666666666666,00:36,FURNACE,MILL ENTRY  CHAIN TRANSFER,OPERATION,INTERBILLET TIME,COBBLE AFTER STAND 14 DUE TO LESS INTERBILLET TIME.,2024-03-16,2024-03-16 00:00:00,2024-03-16 00:00:00
2024-03-16 00:00:00,8 mm,165X165,1,1.0,,,16.033333333333335,00:16,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERIAL HEAD COBBLE IN BOTH LINE BGV DUE TO CHIPS.(H.NO.-2402255),2024-03-16,2024-03-16 00:00:00,2024-03-16 00:00:00
2024-03-16 00:00:00,8 mm,165X165,1,1.0,,,16.88333333333333,00:17,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERIAL HEAD COBBLE IN LINE 2 BGV DUE TO CHIPS.(H.NO. 2402256)(1C+1H),2024-03-16,2024-03-16 00:00:00,2024-03-16 00:00:00
2024-03-16 00:00:00,25 mm,150X150,1,1.0,,,27.4,00:27,APRON LINE,ART,MECHANICAL,UNDERSHOOT,COBBLE AFTER STAND 14 DUE TO BAR KNOCKED SOMEWHERE ON APRON. (1C+1H),2024-03-16,2024-03-16 00:00:00,2024-03-16 00:00:00
2024-03-17 00:00:00,25 mm,150X150,1,1.0,,,26.4,00:26,GROUP SHEAR,DIVERTER,DEFAULT,DIVERTER STUCK AT FORWARD POSITION,COBBLE AFTER STAND 14 DUE TO DIVERTER STUCK AT FORWARD POSITION (1C+1H). ART 3RD CYLINER DC VALVE CHANGED. DURING THIS STAND 14 CHANGED FOR KUWAIT ROLLING. COBBLE REASON NOT FOUND. REASON TO BE ANALYSED BY CAPA TEAM.,2024-03-17,2024-03-17 00:00:00,2024-03-17 00:00:00
2024-03-17 00:00:00,25 mm,150X150,1,1.0,,,33.43333333333333,00:33,APRON LINE,APRON,OPERATION,UNDERSHOOT,"COBBLE AFTER STAND 14 DUE TO BAR KNOCKED SOMEWHERE ON APRON ,(1C+1H)",2024-03-17,2024-03-17 00:00:00,2024-03-17 00:00:00
2024-03-19 00:00:00,12 mm,165X165,1,1.0,,,15.500000000000002,00:16,SMS,SMS,SMS,BILLET QUALITY NOT OK,HEAD COBBLE IN BGV LINE.2 DUE TO CHIPS. HEAT NO.2402363 (1C+1H).,2024-03-19,2024-03-19 00:00:00,2024-03-19 00:00:00
2024-03-21 00:00:00,18 mm,150X150,1,1.0,,,48.583333333333336,00:49,COOLING BED,TWIN CHANNEL 2 B,OPERATION,PREVIOUS MATERIAL LEFT,COBBLE DETECTION IN HEAD  FROM DOUBLE CHOPPING SHEAR LINE 2  DUE TO PREVIOUS METAL COBBLE PIECE REMAIN IN TWIN CHANNEL 2. (1C),2024-03-21,2024-03-21 00:00:00,2024-03-21 00:00:00
2024-03-21 00:00:00,10 mm,150X150,1,1.0,,,15.916666666666666,00:16,GROUP SHEAR,DIVIDE SHEAR L1,OPERATION,COBBLE DETECTION PROXY ROPE BROKEN,COBBLE IN LINE1 DIVIDE SHEAR DUE TO COBBLE DETECTION HOLDER BROKEN.,2024-03-21,2024-03-21 00:00:00,2024-03-21 00:00:00
2024-03-21 00:00:00,10 mm,150X150,1,1.0,,,30.45,00:30,MILL AREA,STAND 11,ROLL SHOP,ENTRY GUIDE BROKEN,MATERIAL CAME OUT FROM MULTILOOPER OF LINE 1 DUE TO STAND 11 ENTRY GUIDE REEL BROKEN.,2024-03-21,2024-03-21 00:00:00,2024-03-21 00:00:00
2024-03-23 00:00:00,12 mm,150X150,1,1.0,,,35.15,00:35,COOLING BED,TAIL BREAKER 2_1A,MECHANICAL,High pressure Valve Malfunctioning,OVERSHOOT IN LINE.1A DUE TO PRESSURE DROP. (1C+1H),2024-03-23,2024-03-23 00:00:00,2024-03-23 00:00:00
2024-03-24 00:00:00,12 mm,150X150,1,2.0,,,27.616666666666667,00:28,COOLING BED,TAIL BREAKER 2_1A,MECHANICAL,PHNUMATIC SYSTEM CHANGED,OVERSHOOT IN LINE.1A. PNEUMATIC CYLENDER CHANGED. (1C+1H).,2024-03-24,2024-03-24 00:00:00,2024-03-24 00:00:00
2024-03-28 00:00:00,12 mm,165X165,1,1.0,,,26.26666666666667,00:26,COOLING BED,TAIL BREAKER 2_1B,MECHANICAL,Oil Leakage /Seal damage,OVERSHOOT IN LINE 1.B DUE TO OIL LEAKAGE FROM TB COUPLING.,2024-03-28,2024-03-28 00:00:00,2024-03-28 00:00:00
2024-03-29 00:00:00,16 mm,150X150,1,1.0,,,20.183333333333334,00:20,BGV,BGV 1,SMS,CHIPS ACCUMULATION,HEAD COBBLE AT STAND 20 GUIDE DUE TO CHIPS,2024-03-29,2024-03-29 00:00:00,2024-03-29 00:00:00
2024-03-30 00:00:00,16 mm,165X165,1,1.0,,,19.466666666666665,00:19,COOLING BED,TAIL BREAKER 2_1A,MECHANICAL,Hose Punchur,OVERSHOOT IN TB.1A DUE TO AIR LINE HOSE PIPE FITTING OPENED. (1C+1H).,2024-03-30,2024-03-30 00:00:00,2024-03-30 00:00:00
2024-03-30 00:00:00,8 mm,165X165,1,1.0,,,8.366666666666667,00:08,MILL AREA,SHEAR 1,ELECTRICAL,LESS INTERBILLET TIME,ONE BILLET MANUALLY CHOPPED AT SHEAR 1 DUE TO BILLET CAME IN LESS INTERBILLET TIME. (1C+1H),2024-03-30,2024-03-30 00:00:00,2024-03-30 00:00:00
2024-03-31 00:00:00,8 mm,165X165,1,,,,17.566666666666663,00:18,BGV,BGV2,ROLL SHOP,ENTRY GUIDE FAILED,TAIL COBBLE IN BGV 2 DUE TO STAND 20 RE GUIDE REEL ALIGNMENT NOT OK SO MATERIAL TWISTED. (1C),2024-03-31,2024-03-31 00:00:00,2024-03-31 00:00:00
2024-03-31 00:00:00,8 mm,140X140,1,1.0,,,60.26666666666667,01:00,COOLING BED,TWIN CHANNEL 2 A,MECHANICAL,MATERIAL HIT,COBBLE IN TWIN CHANNEL 2A DUE TO BAR KNOCKED AND WRAPPED AROUND THE TAIL BRAKER 2A HUB. (1C+1H),2024-03-31,2024-03-31 00:00:00,2024-03-31 00:00:00
2024-03-31 00:00:00,8 mm,140X140,1,1.0,,,16.0,00:16,COOLING BED,TWIN CHANNEL 2 A,MECHANICAL,MATERIAL HIT,MATERIAL HIT IN TWC.2A AT 6MTR TO 10 MTR.,2024-03-31,2024-03-31 00:00:00,2024-03-31 00:00:00
2024-04-01 00:00:00,8 mm,140X140,1,,2024-01-04 16:12:41,2024-01-04 16:29:47,17.1,00:17,SMS,BGV1,SMS SOHAR STEEL,BILLET QUALITY NOT OK,FRONT COBBLE IN BGV 1 DUE TO CHIPS JAMMED IN STAND 18 DEL GUIDE. (1C).  LENGTH CHANGED FOR 12 MTR. ( HEAT NO- 1401673),2024-04-01,2024-04-01 16:12:41,2024-04-01 16:29:47
2024-04-01 00:00:00,8 mm,140X140,1,1.0,2024-01-04 16:43:14,2024-01-04 16:55:44,12.5,00:13,BGV,BGV2,OPERATION,MATERIAL BROKEN,METAL BROKEN IN LINE 2 AT 98% SPEED. (1C+1H). ROLLING CONTINUE AT 97% SPEED. ( HEAT NO- 1401673),2024-04-01,2024-04-01 16:43:14,2024-04-01 16:55:44
2024-04-02 00:00:00,8 mm,140X140,1,1.0,2024-02-04 04:08:20,2024-02-04 04:20:58,12.633333333333333,00:13,BGV,BGV2,OPERATION,FISHLINE BROKEN,AUTO CHOPPING TAKEN FROM BGV 2 DUE TO FISH LINE BROKEN,2024-04-02,2024-04-02 04:08:20,2024-04-02 04:20:58
